ANNEE;DEPARTEMENT;Age;Qmort;Survie
1886;AUBE;45;0,0514;635
1886;AUBE;50;0,0667;602
1886;AUBE;55;0,0912;562
1886;AUBE;60;0,1334;511
1886;AUBE;65;0,1966;443
1886;AUBE;70;0,2941;356
1886;AUBE;75;0,4137;251
1886;AUBE;80;0,5587;147
1886;AUBE;85;0,7278;65
1886;AUDE;0;0,2303;1000
1886;AUDE;5;0,0285;770
1886;AUDE;10;0,0193;748
1886;AUDE;15;0,0285;733
1886;AUDE;20;0,0373;712
1886;AUDE;25;0,0405;686
1886;AUDE;30;0,0434;658
1886;AUDE;35;0,047;630
1886;AUDE;40;0,0511;600
1886;AUDE;45;0,0577;569
1886;AUDE;50;0,0736;536
1886;AUDE;55;0,0997;497
1886;AUDE;60;0,1442;447
1886;AUDE;65;0,2101;383
1886;AUDE;70;0,3101;302
1886;AUDE;75;0,4292;209
1886;AUDE;80;0,5712;119
1886;AUDE;85;0,7365;51
1886;AVEYRON;0;0,2358;1000
1886;AVEYRON;5;0,0293;764
1886;AVEYRON;10;0,0197;742
1886;AVEYRON;15;0,0291;727
1886;AVEYRON;20;0,0381;706
1886;AVEYRON;25;0,0413;679
1886;AVEYRON;30;0,0443;651
1886;AVEYRON;35;0,0478;622
1886;AVEYRON;40;0,0518;592
1886;AVEYRON;45;0,0584;562
1886;AVEYRON;50;0,0744;529
1886;AVEYRON;55;0,1006;490
1886;AVEYRON;60;0,1454;440
1886;AVEYRON;65;0,2117;376
1886;AVEYRON;70;0,3119;297
1886;AVEYRON;75;0,4309;204
1886;AVEYRON;80;0,5725;116
1886;AVEYRON;85;0,7374;50
1886;BELFORT;0;0,2603;1000
1886;BELFORT;5;0,0329;740
1886;BELFORT;10;0,0219;715
1886;BELFORT;15;0,0319;700
1886;BELFORT;20;0,0416;677
1886;BELFORT;25;0,045;649
1886;BELFORT;30;0,048;620
1886;BELFORT;35;0,0515;590
1886;BELFORT;40;0,0553;560
1886;BELFORT;45;0,0615;529
1886;BELFORT;50;0,0778;496
1886;BELFORT;55;0,1047;458
1886;BELFORT;60;0,1506;410
1886;BELFORT;65;0,2182;348
1886;BELFORT;70;0,3195;272
1886;BELFORT;75;0,4382;185
1886;BELFORT;80;0,5783;104
1886;BELFORT;85;0,7415;44
1886;BOUCHES-DU-RHONE;0;0,3599;1000
1886;BOUCHES-DU-RHONE;5;0,0482;640
1886;BOUCHES-DU-RHONE;10;0,0305;609
1886;BOUCHES-DU-RHONE;15;0,0432;591
1886;BOUCHES-DU-RHONE;20;0,0556;565
1886;BOUCHES-DU-RHONE;25;0,0594;534
1886;BOUCHES-DU-RHONE;30;0,0628;502
1886;BOUCHES-DU-RHONE;35;0,0658;470
1886;BOUCHES-DU-RHONE;40;0,0684;440
1886;BOUCHES-DU-RHONE;45;0,073;409
1886;BOUCHES-DU-RHONE;50;0,0899;380
1886;BOUCHES-DU-RHONE;55;0,1194;345
1886;BOUCHES-DU-RHONE;60;0,1691;304
1886;BOUCHES-DU-RHONE;65;0,2409;253
1886;BOUCHES-DU-RHONE;70;0,3457;192
1886;BOUCHES-DU-RHONE;75;0,4629;126
1886;BOUCHES-DU-RHONE;80;0,5976;67
1886;BOUCHES-DU-RHONE;85;0,7549;27
1886;CALVADOS;0;0,2329;1000
1886;CALVADOS;5;0,0289;767
1886;CALVADOS;10;0,0195;745
1886;CALVADOS;15;0,0288;730
1886;CALVADOS;20;0,0377;709
1886;CALVADOS;25;0,0409;683
1886;CALVADOS;30;0,0438;655
1886;CALVADOS;35;0,0474;626
1886;CALVADOS;40;0,0514;596
1886;CALVADOS;45;0,058;566
1886;CALVADOS;50;0,074;533
1886;CALVADOS;55;0,1001;493
1886;CALVADOS;60;0,1448;444
1886;CALVADOS;65;0,2109;380
1886;CALVADOS;70;0,311;300
1886;CALVADOS;75;0,43;206
1886;CALVADOS;80;0,5718;118
1886;CALVADOS;85;0,7369;50
1886;CANTAL;0;0,201;1000
1886;CANTAL;5;0,0243;799
1886;CANTAL;10;0,0168;780
1886;CANTAL;15;0,0251;766
1886;CANTAL;20;0,033;747
1886;CANTAL;25;0,036;723
1886;CANTAL;30;0,0388;697
1886;CANTAL;35;0,0424;670
1886;CANTAL;40;0,0467;641
1886;CANTAL;45;0,0537;611
1886;CANTAL;50;0,0692;578
1886;CANTAL;55;0,0943;538
1886;CANTAL;60;0,1373;488
1886;CANTAL;65;0,2016;421
1886;CANTAL;70;0,3;336
1886;CANTAL;75;0,4195;235
1886;CANTAL;80;0,5634;136
1886;CANTAL;85;0,731;60
1886;CHARENTE;0;0,1915;1000
1886;CHARENTE;5;0,0229;809
1886;CHARENTE;10;0,016;790
1886;CHARENTE;15;0,024;777
1886;CHARENTE;20;0,0316;759
1886;CHARENTE;25;0,0346;735
1886;CHARENTE;30;0,0373;709
1886;CHARENTE;35;0,0409;683
1886;CHARENTE;40;0,0452;655
1886;CHARENTE;45;0,0524;625
1886;CHARENTE;50;0,0677;593
1886;CHARENTE;55;0,0925;552
1886;CHARENTE;60;0,135;501
1886;CHARENTE;65;0,1986;434
1886;CHARENTE;70;0,2965;348
1886;CHARENTE;75;0,4161;244
1886;CHARENTE;80;0,5606;143
1886;CHARENTE;85;0,7291;63
1886;CHARENTE-INFERIEURE;0;0,1779;1000
1886;CHARENTE-INFERIEURE;5;0,021;822
1886;CHARENTE-INFERIEURE;10;0,0148;805
1886;CHARENTE-INFERIEURE;15;0,0224;793
1886;CHARENTE-INFERIEURE;20;0,0296;775
1886;CHARENTE-INFERIEURE;25;0,0325;752
1886;CHARENTE-INFERIEURE;30;0,0351;728
1886;CHARENTE-INFERIEURE;35;0,0387;702
1886;CHARENTE-INFERIEURE;40;0,0431;675
1886;CHARENTE-INFERIEURE;45;0,0504;646
1886;CHARENTE-INFERIEURE;50;0,0655;613
1886;CHARENTE-INFERIEURE;55;0,0898;573
1886;CHARENTE-INFERIEURE;60;0,1315;522
1886;CHARENTE-INFERIEURE;65;0,1942;453
1886;CHARENTE-INFERIEURE;70;0,2912;365
1886;CHARENTE-INFERIEURE;75;0,4109;259
1886;CHARENTE-INFERIEURE;80;0,5564;152
1886;CHARENTE-INFERIEURE;85;0,7262;68
1886;CHER;0;0,1947;1000
1886;CHER;5;0,0234;805
1886;CHER;10;0,0162;786
1886;CHER;15;0,0244;774
1886;CHER;20;0,0321;755
1886;CHER;25;0,0351;731
1886;CHER;30;0,0378;705
1886;CHER;35;0,0414;678
1886;CHER;40;0,0457;650
1886;CHER;45;0,0528;621
1886;CHER;50;0,0682;588
1886;CHER;55;0,0931;548
1886;CHER;60;0,1358;497
1886;CHER;65;0,1996;429
1886;CHER;70;0,2977;344
1886;CHER;75;0,4172;241
1886;CHER;80;0,5616;141
1886;CHER;85;0,7298;62
1886;CORREZE;0;0,2497;1000
1886;CORREZE;5;0,0314;750
1886;CORREZE;10;0,021;727
1886;CORREZE;15;0,0307;711
1886;CORREZE;20;0,0401;690
1886;CORREZE;25;0,0434;662
1886;CORREZE;30;0,0464;633
1886;CORREZE;35;0,05;604
1886;CORREZE;40;0,0538;574
1886;CORREZE;45;0,0602;543
1886;CORREZE;50;0,0763;510
1886;CORREZE;55;0,103;471
1886;CORREZE;60;0,1484;423
1886;CORREZE;65;0,2154;360
1886;CORREZE;70;0,3163;282
1886;CORREZE;75;0,4352;193
1886;CORREZE;80;0,5759;109
1886;CORREZE;85;0,7398;46
1886;CORSE;0;0,2906;1000
1886;CORSE;5;0,0375;709
1886;CORSE;10;0,0245;683
1886;CORSE;15;0,0354;666
1886;CORSE;20;0,0459;642
1886;CORSE;25;0,0495;613
1886;CORSE;30;0,0526;583
1886;CORSE;35;0,056;552
1886;CORSE;40;0,0595;521
1886;CORSE;45;0,0652;490
1886;CORSE;50;0,0817;458
1886;CORSE;55;0,1095;421
1886;CORSE;60;0,1567;375
1886;CORSE;65;0,2256;316
1886;CORSE;70;0,3282;245
1886;CORSE;75;0,4464;164
1886;CORSE;80;0,5848;91
1886;CORSE;85;0,746;38
1886;COTE-D-OR;0;0,1624;1000
1886;COTE-D-OR;5;0,0189;838
1886;COTE-D-OR;10;0,0135;822
1886;COTE-D-OR;15;0,0206;811
1886;COTE-D-OR;20;0,0273;794
1886;COTE-D-OR;25;0,03;772
1886;COTE-D-OR;30;0,0325;749
1886;COTE-D-OR;35;0,0361;725
1886;COTE-D-OR;40;0,0406;699
1886;COTE-D-OR;45;0,048;670
1886;COTE-D-OR;50;0,0629;638
1886;COTE-D-OR;55;0,0865;598
1886;COTE-D-OR;60;0,1272;546
1886;COTE-D-OR;65;0,1889;477
1886;COTE-D-OR;70;0,2849;387
1886;COTE-D-OR;75;0,4046;277
1886;COTE-D-OR;80;0,5513;165
1886;COTE-D-OR;85;0,7226;74
1886;COTES-DU-NORD;0;0,314;1000
1886;COTES-DU-NORD;5;0,0411;686
1886;COTES-DU-NORD;10;0,0265;658
1886;COTES-DU-NORD;15;0,038;640
1886;COTES-DU-NORD;20;0,0492;616
1886;COTES-DU-NORD;25;0,0529;586
1886;COTES-DU-NORD;30;0,0561;555
1886;COTES-DU-NORD;35;0,0593;524
1886;COTES-DU-NORD;40;0,0626;493
1886;COTES-DU-NORD;45;0,0679;462
1886;COTES-DU-NORD;50;0,0846;430
1886;COTES-DU-NORD;55;0,113;394
1886;COTES-DU-NORD;60;0,1611;349
1886;COTES-DU-NORD;65;0,231;293
1886;COTES-DU-NORD;70;0,3344;225
1886;COTES-DU-NORD;75;0,4523;150
1886;COTES-DU-NORD;80;0,5894;82
1886;COTES-DU-NORD;85;0,7492;34
1886;CREUSE;0;0,1742;1000
1886;CREUSE;5;0,0205;826
1886;CREUSE;10;0,0145;809
1886;CREUSE;15;0,022;797
1886;CREUSE;20;0,0291;780
1886;CREUSE;25;0,0319;757
1886;CREUSE;30;0,0345;733
1886;CREUSE;35;0,0381;707
1886;CREUSE;40;0,0425;681
1886;CREUSE;45;0,0498;652
1886;CREUSE;50;0,0649;619
1886;CREUSE;55;0,089;579
1886;CREUSE;60;0,1305;527
1886;CREUSE;65;0,193;459
1886;CREUSE;70;0,2898;370
1886;CREUSE;75;0,4095;263
1886;CREUSE;80;0,5553;155
1886;CREUSE;85;0,7254;69
1886;DORDOGNE;0;0,2394;1000
1886;DORDOGNE;5;0,0298;761
1886;DORDOGNE;10;0,0201;738
1886;DORDOGNE;15;0,0296;723
1886;DORDOGNE;20;0,0386;702
1886;DORDOGNE;25;0,0419;675
1886;DORDOGNE;30;0,0448;646
1886;DORDOGNE;35;0,0484;617
1886;DORDOGNE;40;0,0524;588
1886;DORDOGNE;45;0,0589;557
1886;DORDOGNE;50;0,0749;524
1886;DORDOGNE;55;0,1012;485
1886;DORDOGNE;60;0,1462;436
1886;DORDOGNE;65;0,2127;372
1886;DORDOGNE;70;0,3131;293
1886;DORDOGNE;75;0,4321;201
1886;DORDOGNE;80;0,5734;114
1886;DORDOGNE;85;0,738;49
1886;DOUBS;0;0,2652;1000
1886;DOUBS;5;0,0337;735
1886;DOUBS;10;0,0223;710
1886;DOUBS;15;0,0325;694
1886;DOUBS;20;0,0423;672
1886;DOUBS;25;0,0457;643
1886;DOUBS;30;0,0488;614
1886;DOUBS;35;0,0523;584
1886;DOUBS;40;0,056;553
1886;DOUBS;45;0,0621;522
1886;DOUBS;50;0,0784;490
1886;DOUBS;55;0,1055;452
1886;DOUBS;60;0,1516;404
1886;DOUBS;65;0,2194;343
1886;DOUBS;70;0,321;267
1886;DOUBS;75;0,4396;182
1886;DOUBS;80;0,5794;102
1886;DOUBS;85;0,7422;43
1886;DROME;0;0,2724;1000
1886;DROME;5;0,0347;728
1886;DROME;10;0,0229;702
1886;DROME;15;0,0333;686
1886;DROME;20;0,0433;663
1886;DROME;25;0,0468;635
1886;DROME;30;0,0499;605
1886;DROME;35;0,0533;575
1886;DROME;40;0,057;544
1886;DROME;45;0,063;513
1886;DROME;50;0,0794;481
1886;DROME;55;0,1067;443
1886;DROME;60;0,1531;395
1886;DROME;65;0,2212;335
1886;DROME;70;0,3231;261
1886;DROME;75;0,4416;177
1886;DROME;80;0,581;99
1886;DROME;85;0,7433;41
1886;EURE;0;0,179;1000
1886;EURE;5;0,0212;821
1886;EURE;10;0,0149;804
1886;EURE;15;0,0226;792
1886;EURE;20;0,0298;774
1886;EURE;25;0,0326;751
1886;EURE;30;0,0353;726
1886;EURE;35;0,0389;701
1886;EURE;40;0,0433;673
1886;EURE;45;0,0505;644
1886;EURE;50;0,0657;612
1886;EURE;55;0,09;571
1886;EURE;60;0,1317;520
1886;EURE;65;0,1946;452
1886;EURE;70;0,2917;364
1886;EURE;75;0,4113;258
1886;EURE;80;0,5568;152
1886;EURE;85;0,7264;67
1886;EURE-ET-LOIR;0;0,1742;1000
1886;EURE-ET-LOIR;5;0,0205;826
1886;EURE-ET-LOIR;10;0,0145;809
1886;EURE-ET-LOIR;15;0,022;797
1886;EURE-ET-LOIR;20;0,0291;780
1886;EURE-ET-LOIR;25;0,0319;757
1886;EURE-ET-LOIR;30;0,0345;733
1886;EURE-ET-LOIR;35;0,0381;707
1886;EURE-ET-LOIR;40;0,0425;681
1886;EURE-ET-LOIR;45;0,0498;652
1886;EURE-ET-LOIR;50;0,0649;619
1886;EURE-ET-LOIR;55;0,089;579
1886;EURE-ET-LOIR;60;0,1305;527
1886;EURE-ET-LOIR;65;0,1929;459
1886;EURE-ET-LOIR;70;0,2898;370
1886;EURE-ET-LOIR;75;0,4095;263
1886;EURE-ET-LOIR;80;0,5553;155
1886;EURE-ET-LOIR;85;0,7254;69
1886;FINISTERE;0;0,4274;1000
1886;FINISTERE;5;0,059;573
1886;FINISTERE;10;0,0364;539
1886;FINISTERE;15;0,0506;519
1886;FINISTERE;20;0,0648;493
1886;FINISTERE;25;0,0689;461
1886;FINISTERE;30;0,0723;429
1886;FINISTERE;35;0,0748;398
1886;FINISTERE;40;0,0766;368
1886;FINISTERE;45;0,0799;340
1886;FINISTERE;50;0,0972;313
1886;FINISTERE;55;0,1281;283
1886;FINISTERE;60;0,1799;246
1886;FINISTERE;65;0,2539;202
1886;FINISTERE;70;0,3604;151
1886;FINISTERE;75;0,4765;96
1886;FINISTERE;80;0,608;50
1886;FINISTERE;85;0,7622;20
1886;GARD;0;0,2598;1000
1886;GARD;5;0,0329;740
1886;GARD;10;0,0218;716
1886;GARD;15;0,0319;700
1886;GARD;20;0,0415;678
1886;GARD;25;0,0449;650
1886;GARD;30;0,048;621
1886;GARD;35;0,0515;591
1886;GARD;40;0,0553;560
1886;GARD;45;0,0615;529
1886;GARD;50;0,0777;497
1886;GARD;55;0,1047;458
1886;GARD;60;0,1505;410
1886;GARD;65;0,2181;349
1886;GARD;70;0,3194;273
1886;GARD;75;0,4381;185
1886;GARD;80;0,5782;104
1886;GARD;85;0,7414;44
1886;GARONNE(HAUTE-);0;0,2129;1000
1886;GARONNE(HAUTE-);5;0,026;787
1886;GARONNE(HAUTE-);10;0,0178;767
1886;GARONNE(HAUTE-);15;0,0265;753
1886;GARONNE(HAUTE-);20;0,0348;733
1886;GARONNE(HAUTE-);25;0,0379;708
1886;GARONNE(HAUTE-);30;0,0407;681
1886;GARONNE(HAUTE-);35;0,0443;653
1886;GARONNE(HAUTE-);40;0,0485;624
1886;GARONNE(HAUTE-);45;0,0554;594
1886;GARONNE(HAUTE-);50;0,071;561
1886;GARONNE(HAUTE-);55;0,0966;521
1886;GARONNE(HAUTE-);60;0,1402;471
1886;GARONNE(HAUTE-);65;0,2052;405
1886;GARONNE(HAUTE-);70;0,3043;322
1886;GARONNE(HAUTE-);75;0,4236;224
1886;GARONNE(HAUTE-);80;0,5667;129
1886;GARONNE(HAUTE-);85;0,7333;56
1886;GERS;0;0,1892;1000
1886;GERS;5;0,0226;811
1886;GERS;10;0,0157;792
1886;GERS;15;0,0237;780
1886;GERS;20;0,0313;762
1886;GERS;25;0,0342;738
1886;GERS;30;0,0369;712
1886;GERS;35;0,0405;686
1886;GERS;40;0,0449;658
1886;GERS;45;0,052;629
1886;GERS;50;0,0674;596
1886;GERS;55;0,092;556
1886;GERS;60;0,1344;505
1886;GERS;65;0,1979;437
1886;GERS;70;0,2957;350
1886;GERS;75;0,4152;247
1886;GERS;80;0,5599;144
1886;GERS;85;0,7286;64
1886;GIRONDE;0;0,2188;1000
1886;GIRONDE;5;0,0268;781
1886;GIRONDE;10;0,0183;760
1886;GIRONDE;15;0,0272;746
1886;GIRONDE;20;0,0356;726
1886;GIRONDE;25;0,0388;700
1886;GIRONDE;30;0,0416;673
1886;GIRONDE;35;0,0452;645
1886;GIRONDE;40;0,0494;616
1886;GIRONDE;45;0,0562;585
1886;GIRONDE;50;0,0719;553
1886;GIRONDE;55;0,0976;513
1886;GIRONDE;60;0,1416;463
1886;GIRONDE;65;0,2069;397
1886;GIRONDE;70;0,3063;315
1886;GIRONDE;75;0,4256;219
1886;GIRONDE;80;0,5682;126
1886;GIRONDE;85;0,7344;54
1886;HERAULT;0;0,2491;1000
1886;HERAULT;5;0,0313;751
1886;HERAULT;10;0,0209;727
1886;HERAULT;15;0,0307;712
1886;HERAULT;20;0,04;690
1886;HERAULT;25;0,0433;663
1886;HERAULT;30;0,0463;634
1886;HERAULT;35;0,0499;605
1886;HERAULT;40;0,0537;574
1886;HERAULT;45;0,0601;544
1886;HERAULT;50;0,0762;511
1886;HERAULT;55;0,1029;472
1886;HERAULT;60;0,1483;423
1886;HERAULT;65;0,2153;361
1886;HERAULT;70;0,3161;283
1886;HERAULT;75;0,435;194
1886;HERAULT;80;0,5757;109
1886;HERAULT;85;0,7397;46
1886;ILLE-ET-VILAINE;0;0,2967;1000
1886;ILLE-ET-VILAINE;5;0,0384;703
1886;ILLE-ET-VILAINE;10;0,025;676
1886;ILLE-ET-VILAINE;15;0,0361;659
1886;ILLE-ET-VILAINE;20;0,0468;636
1886;ILLE-ET-VILAINE;25;0,0503;606
1886;ILLE-ET-VILAINE;30;0,0535;575
1886;ILLE-ET-VILAINE;35;0,0569;545
1886;ILLE-ET-VILAINE;40;0,0603;514
1886;ILLE-ET-VILAINE;45;0,0659;483
1886;ILLE-ET-VILAINE;50;0,0825;451
1886;ILLE-ET-VILAINE;55;0,1104;414
1886;ILLE-ET-VILAINE;60;0,1578;368
1886;ILLE-ET-VILAINE;65;0,2271;310
1886;ILLE-ET-VILAINE;70;0,3298;240
1886;ILLE-ET-VILAINE;75;0,448;161
1886;ILLE-ET-VILAINE;80;0,586;89
1886;ILLE-ET-VILAINE;85;0,7468;37
1886;INDRE;0;0,1756;1000
1886;INDRE;5;0,0207;824
1886;INDRE;10;0,0146;807
1886;INDRE;15;0,0222;796
1886;INDRE;20;0,0293;778
1886;INDRE;25;0,0321;755
1886;INDRE;30;0,0347;731
1886;INDRE;35;0,0383;705
1886;INDRE;40;0,0427;678
1886;INDRE;45;0,05;650
1886;INDRE;50;0,0651;617
1886;INDRE;55;0,0893;577
1886;INDRE;60;0,1308;525
1886;INDRE;65;0,1934;457
1886;INDRE;70;0,2903;368
1886;INDRE;75;0,41;261
1886;INDRE;80;0,5557;154
1886;INDRE;85;0,7257;69
1886;INDRE-ET-LOIRE;0;0,1688;1000
1886;INDRE-ET-LOIRE;5;0,0198;831
1886;INDRE-ET-LOIRE;10;0,014;815
1886;INDRE-ET-LOIRE;15;0,0214;803
1886;INDRE-ET-LOIRE;20;0,0283;786
1886;INDRE-ET-LOIRE;25;0,031;764
1886;INDRE-ET-LOIRE;30;0,0336;740
1886;INDRE-ET-LOIRE;35;0,0372;715
1886;INDRE-ET-LOIRE;40;0,0416;689
1886;INDRE-ET-LOIRE;45;0,049;660
1886;INDRE-ET-LOIRE;50;0,064;628
1886;INDRE-ET-LOIRE;55;0,0879;588
1886;INDRE-ET-LOIRE;60;0,129;536
1886;INDRE-ET-LOIRE;65;0,1911;467
1886;INDRE-ET-LOIRE;70;0,2876;378
1886;INDRE-ET-LOIRE;75;0,4073;269
1886;INDRE-ET-LOIRE;80;0,5535;159
1886;INDRE-ET-LOIRE;85;0,7241;71
1886;ISERE;0;0,2982;1000
1886;ISERE;5;0,0386;702
1886;ISERE;10;0,0251;675
1886;ISERE;15;0,0362;658
1886;ISERE;20;0,047;634
1886;ISERE;25;0,0506;604
1886;ISERE;30;0,0537;574
1886;ISERE;35;0,0571;543
1886;ISERE;40;0,0605;512
1886;ISERE;45;0,0661;481
1886;ISERE;50;0,0826;449
1886;ISERE;55;0,1107;412
1886;ISERE;60;0,1581;366
1886;ISERE;65;0,2274;308
1886;ISERE;70;0,3302;238
1886;ISERE;75;0,4484;160
1886;ISERE;80;0,5863;88
1886;ISERE;85;0,747;36
1886;JURA;0;0,3069;1000
1886;JURA;5;0,04;693
1886;JURA;10;0,0259;665
1886;JURA;15;0,0372;648
1886;JURA;20;0,0482;624
1886;JURA;25;0,0518;594
1886;JURA;30;0,055;563
1886;JURA;35;0,0583;532
1886;JURA;40;0,0616;501
1886;JURA;45;0,0671;470
1886;JURA;50;0,0837;439
1886;JURA;55;0,112;402
1886;JURA;60;0,1598;357
1886;JURA;65;0,2294;300
1886;JURA;70;0,3326;231
1886;JURA;75;0,4506;154
1886;JURA;80;0,588;85
1886;JURA;85;0,7482;35
1886;LANDES;0;0,282;1000
1886;LANDES;5;0,0362;718
1886;LANDES;10;0,0237;692
1886;LANDES;15;0,0344;676
1886;LANDES;20;0,0447;652
1886;LANDES;25;0,0482;623
1886;LANDES;30;0,0513;593
1886;LANDES;35;0,0547;563
1886;LANDES;40;0,0583;532
1886;LANDES;45;0,0642;501
1886;LANDES;50;0,0806;469
1886;LANDES;55;0,1082;431
1886;LANDES;60;0,155;384
1886;LANDES;65;0,2236;325
1886;LANDES;70;0,3258;252
1886;LANDES;75;0,4442;170
1886;LANDES;80;0,583;94
1886;LANDES;85;0,7447;39
1886;LOIR-ET-CHER;0;0,145;1000
1886;LOIR-ET-CHER;5;0,0165;855
1886;LOIR-ET-CHER;10;0,012;841
1886;LOIR-ET-CHER;15;0,0185;831
1886;LOIR-ET-CHER;20;0,0247;815
1886;LOIR-ET-CHER;25;0,0272;795
1886;LOIR-ET-CHER;30;0,0296;774
1886;LOIR-ET-CHER;35;0,0332;751
1886;LOIR-ET-CHER;40;0,0377;726
1886;LOIR-ET-CHER;45;0,0452;698
1886;LOIR-ET-CHER;50;0,0598;667
1886;LOIR-ET-CHER;55;0,0826;627
1886;LOIR-ET-CHER;60;0,1222;575
1886;LOIR-ET-CHER;65;0,1824;505
1886;LOIR-ET-CHER;70;0,2771;413
1886;LOIR-ET-CHER;75;0,397;298
1886;LOIR-ET-CHER;80;0,5451;180
1886;LOIR-ET-CHER;85;0,7183;82
1886;LOIRE;0;0,2568;1000
1886;LOIRE;5;0,0324;743
1886;LOIRE;10;0,0216;719
1886;LOIRE;15;0,0315;704
1886;LOIRE;20;0,0411;681
1886;LOIRE;25;0,0445;653
1886;LOIRE;30;0,0475;624
1886;LOIRE;35;0,051;595
1886;LOIRE;40;0,0548;564
1886;LOIRE;45;0,0611;533
1886;LOIRE;50;0,0773;501
1886;LOIRE;55;0,1042;462
1886;LOIRE;60;0,1499;414
1886;LOIRE;65;0,2173;352
1886;LOIRE;70;0,3184;275
1886;LOIRE;75;0,4372;188
1886;LOIRE;80;0,5775;106
1886;LOIRE;85;0,7409;45
1886;LOIRE(HAUTE-);0;0,2812;1000
1886;LOIRE(HAUTE-);5;0,0361;719
1886;LOIRE(HAUTE-);10;0,0237;693
1886;LOIRE(HAUTE-);15;0,0343;676
1886;LOIRE(HAUTE-);20;0,0446;653
1886;LOIRE(HAUTE-);25;0,0481;624
1886;LOIRE(HAUTE-);30;0,0512;594
1886;LOIRE(HAUTE-);35;0,0546;564
1886;LOIRE(HAUTE-);40;0,0582;533
1886;LOIRE(HAUTE-);45;0,0641;502
1886;LOIRE(HAUTE-);50;0,0805;470
1886;LOIRE(HAUTE-);55;0,1081;432
1886;LOIRE(HAUTE-);60;0,1549;385
1886;LOIRE(HAUTE-);65;0,2234;326
1886;LOIRE(HAUTE-);70;0,3256;253
1886;LOIRE(HAUTE-);75;0,444;170
1886;LOIRE(HAUTE-);80;0,5828;95
1886;LOIRE(HAUTE-);85;0,7446;40
1886;LOIRE-INFERIEURE;0;0,2407;1000
1886;LOIRE-INFERIEURE;5;0,03;759
1886;LOIRE-INFERIEURE;10;0,0202;737
1886;LOIRE-INFERIEURE;15;0,0297;722
1886;LOIRE-INFERIEURE;20;0,0388;700
1886;LOIRE-INFERIEURE;25;0,0421;673
1886;LOIRE-INFERIEURE;30;0,045;645
1886;LOIRE-INFERIEURE;35;0,0486;616
1886;LOIRE-INFERIEURE;40;0,0526;586
1886;LOIRE-INFERIEURE;45;0,0591;555
1886;LOIRE-INFERIEURE;50;0,0751;522
1886;LOIRE-INFERIEURE;55;0,1015;483
1886;LOIRE-INFERIEURE;60;0,1465;434
1886;LOIRE-INFERIEURE;65;0,213;370
1886;LOIRE-INFERIEURE;70;0,3135;291
1886;LOIRE-INFERIEURE;75;0,4325;200
1886;LOIRE-INFERIEURE;80;0,5737;114
1886;LOIRE-INFERIEURE;85;0,7383;48
1886;LOIRET;0;0,1659;1000
1886;LOIRET;5;0,0194;834
1886;LOIRET;10;0,0138;818
1886;LOIRET;15;0,021;807
1886;LOIRET;20;0,0278;790
1886;LOIRET;25;0,0306;768
1886;LOIRET;30;0,0331;744
1886;LOIRET;35;0,0367;720
1886;LOIRET;40;0,0412;693
1886;LOIRET;45;0,0485;665
1886;LOIRET;50;0,0635;632
1886;LOIRET;55;0,0873;592
1886;LOIRET;60;0,1282;541
1886;LOIRET;65;0,1901;471
1886;LOIRET;70;0,2863;382
1886;LOIRET;75;0,4061;272
1886;LOIRET;80;0,5525;162
1886;LOIRET;85;0,7235;72
1886;LOT;0;0,1758;1000
1886;LOT;5;0,0207;824
1886;LOT;10;0,0146;807
1886;LOT;15;0,0222;795
1886;LOT;20;0,0293;778
1886;LOT;25;0,0321;755
1886;LOT;30;0,0348;731
1886;LOT;35;0,0384;705
1886;LOT;40;0,0428;678
1886;LOT;45;0,0501;649
1886;LOT;50;0,0652;617
1886;LOT;55;0,0893;576
1886;LOT;60;0,1309;525
1886;LOT;65;0,1935;456
1886;LOT;70;0,2904;368
1886;LOT;75;0,4101;261
1886;LOT;80;0,5558;154
1886;LOT;85;0,7257;68
1886;LOT-ET-GARONNE;0;0,1465;1000
1886;LOT-ET-GARONNE;5;0,0167;854
1886;LOT-ET-GARONNE;10;0,0121;839
1886;LOT-ET-GARONNE;15;0,0187;829
1886;LOT-ET-GARONNE;20;0,0249;814
1886;LOT-ET-GARONNE;25;0,0275;793
1886;LOT-ET-GARONNE;30;0,0299;772
1886;LOT-ET-GARONNE;35;0,0335;748
1886;LOT-ET-GARONNE;40;0,038;723
1886;LOT-ET-GARONNE;45;0,0455;696
1886;LOT-ET-GARONNE;50;0,0601;664
1886;LOT-ET-GARONNE;55;0,083;624
1886;LOT-ET-GARONNE;60;0,1227;572
1886;LOT-ET-GARONNE;65;0,183;502
1886;LOT-ET-GARONNE;70;0,2779;410
1886;LOT-ET-GARONNE;75;0,3977;296
1886;LOT-ET-GARONNE;80;0,5457;178
1886;LOT-ET-GARONNE;85;0,7187;81
1886;LOZERE;0;0,2748;1000
1886;LOZERE;5;0,0351;725
1886;LOZERE;10;0,0231;700
1886;LOZERE;15;0,0336;684
1886;LOZERE;20;0,0437;661
1886;LOZERE;25;0,0472;632
1886;LOZERE;30;0,0502;602
1886;LOZERE;35;0,0537;572
1886;LOZERE;40;0,0573;541
1886;LOZERE;45;0,0633;510
1886;LOZERE;50;0,0797;478
1886;LOZERE;55;0,1071;440
1886;LOZERE;60;0,1536;393
1886;LOZERE;65;0,2218;332
1886;LOZERE;70;0,3238;259
