"";"ANNEE";"DEPARTEMENT";"Qmort[0-4]";"Qmort[5-9]";"Qmort[10-14]";"Qmort[15-19]";"Qmort[20-24]";"Qmort[25-29]";"Qmort[30-34]";"Qmort[35-40]";"Qmort[40-44]";"Qmort[45-49]";"Qmort[50-54]";"Qmort[55-59]";"Qmort[60-64]";"Qmort[65-69]";"Qmort[70-74]";"Qmort[75-79]";"Qmort[80-85]";"Qmort[85-...]"
"1315";1881;"ALPES(HAUTES-)";0,4393;0,061;0,0374;0,052;0,0664;0,0705;0,074;0,0764;0,078;0,081;0,0984;0,1295;0,1816;0,256;0,3629;0,4787;0,6097;0,7634
"1316";1881;"ARDECHE";0,2969;0,0384;0,025;0,0361;0,0468;0,0504;0,0536;0,0569;0,0603;0,0659;0,0825;0,1105;0,1579;0,2271;0,3299;0,4481;0,5861;0,7469
"1317";1881;"ARDENNES";0,1899;0,0227;0,0158;0,0238;0,0314;0,0343;0,037;0,0407;0,045;0,0521;0,0675;0,0922;0,1346;0,1981;0,2959;0,4155;0,5601;0,7288
"1318";1881;"ARIEGE";0,2374;0,0295;0,0199;0,0293;0,0383;0,0416;0,0445;0,0481;0,0521;0,0586;0,0746;0,1009;0,1458;0,2121;0,3124;0,4314;0,5729;0,7377
"1319";1881;"AUBE";0,1893;0,0226;0,0158;0,0238;0,0313;0,0342;0,0369;0,0406;0,0449;0,052;0,0674;0,0921;0,1344;0,1979;0,2957;0,4153;0,56;0,7287
"1320";1881;"AUDE";0,2453;0,0307;0,0206;0,0302;0,0395;0,0428;0,0457;0,0493;0,0532;0,0596;0,0757;0,1023;0,1475;0,2142;0,3149;0,4338;0,5748;0,739
"1321";1881;"AVEYRON";0,2772;0,0355;0,0233;0,0339;0,044;0,0475;0,0506;0,054;0,0577;0,0636;0,08;0,1075;0,1541;0,2224;0,3244;0,4429;0,582;0,744
"1322";1881;"BELFORT";0,3892;0,0529;0,0331;0,0464;0,0596;0,0636;0,067;0,0697;0,072;0,076;0,0932;0,1233;0,1739;0,2467;0,3523;0,469;0,6023;0,7582
"1323";1881;"BOUCHES-DU-RHONE";0,3917;0,0533;0,0333;0,0467;0,0599;0,0639;0,0673;0,0701;0,0723;0,0763;0,0934;0,1236;0,1743;0,2472;0,3529;0,4695;0,6027;0,7585
"1324";1881;"CALVADOS";0,2272;0,0281;0,019;0,0282;0,0368;0,04;0,0429;0,0465;0,0506;0,0573;0,0731;0,0991;0,1435;0,2093;0,3091;0,4283;0,5704;0,7359
"1325";1881;"CANTAL";0,1865;0,0222;0,0155;0,0234;0,0309;0,0338;0,0365;0,0401;0,0445;0,0516;0,0669;0,0915;0,1337;0,197;0,2946;0,4142;0,5591;0,7281
"1326";1881;"CHARENTE";0,2666;0,0339;0,0224;0,0327;0,0425;0,0459;0,049;0,0525;0,0562;0,0623;0,0786;0,1058;0,1519;0,2198;0,3214;0,44;0,5797;0,7424
"1327";1881;"CHARENTE-INFERIEURE";0,2075;0,0252;0,0173;0,0259;0,034;0,0371;0,0399;0,0435;0,0477;0,0546;0,0702;0,0956;0,1389;0,2036;0,3024;0,4218;0,5652;0,7323
"1328";1881;"CHER";0,1963;0,0236;0,0164;0,0246;0,0323;0,0353;0,0381;0,0417;0,046;0,053;0,0685;0,0934;0,1362;0,2001;0,2983;0,4178;0,562;0,7301
"1329";1881;"CORREZE";0,3878;0,0526;0,0329;0,0463;0,0594;0,0634;0,0667;0,0695;0,0719;0,0759;0,093;0,1231;0,1737;0,2464;0,352;0,4687;0,6021;0,7581
"1330";1881;"CORSE";0,4254;0,0587;0,0362;0,0504;0,0645;0,0686;0,072;0,0746;0,0764;0,0797;0,097;0,1278;0,1796;0,2535;0,36;0,4761;0,6078;0,762
"1331";1881;"COTE-D-OR";0,1594;0,0185;0,0132;0,0203;0,0269;0,0295;0,0321;0,0356;0,0401;0,0475;0,0624;0,0859;0,1264;0,1878;0,2836;0,4034;0,5503;0,7219
"1332";1881;"COTES-DU-NORD";0,2926;0,0378;0,0247;0,0356;0,0462;0,0498;0,0529;0,0563;0,0597;0,0654;0,0819;0,1098;0,1571;0,2261;0,3287;0,4469;0,5852;0,7463
"1333";1881;"CREUSE";0,1665;0,0195;0,0138;0,0211;0,0279;0,0307;0,0332;0,0368;0,0413;0,0486;0,0636;0,0874;0,1284;0,1903;0,2866;0,4064;0,5528;0,7236
"1334";1881;"DORDOGNE";0,2211;0,0272;0,0185;0,0274;0,036;0,0391;0,042;0,0456;0,0497;0,0565;0,0722;0,098;0,1421;0,2075;0,3071;0,4263;0,5688;0,7348
"1335";1881;"DOUBS";0,3094;0,0404;0,0261;0,0375;0,0486;0,0522;0,0554;0,0587;0,062;0,0674;0,084;0,1123;0,1602;0,23;0,3332;0,4512;0,5885;0,7486
"1336";1881;"DROME";0,3016;0,0392;0,0254;0,0366;0,0475;0,0511;0,0543;0,0576;0,0609;0,0665;0,0831;0,1112;0,1588;0,2282;0,3312;0,4493;0,587;0,7475
"1337";1881;"EURE";0,1639;0,0191;0,0136;0,0208;0,0275;0,0303;0,0328;0,0364;0,0408;0,0482;0,0632;0,0868;0,1277;0,1894;0,2855;0,4053;0,5519;0,723
"1338";1881;"EURE-ET-LOIR";0,1685;0,0197;0,014;0,0213;0,0282;0,031;0,0336;0,0372;0,0416;0,049;0,0639;0,0878;0,1289;0,191;0,2874;0,4072;0,5534;0,7241
"1339";1881;"FINISTERE";0,4561;0,0637;0,0389;0,0538;0,0686;0,0728;0,0763;0,0786;0,0799;0,0826;0,1001;0,1315;0,1841;0,259;0,3662;0,4817;0,612;0,765
"1340";1881;"FRANCE";0,2363;0,0298;0,02;0,0295;0,0385;0,0418;0,0448;0,0483;0,0523;0,0588;0,0748;0,1012;0,1461;0,2125;0,3276;0,4887;0,6781;0,8527
"1341";1881;"GARD";0,2366;0,0294;0,0198;0,0292;0,0382;0,0415;0,0444;0,048;0,052;0,0585;0,0745;0,1008;0,1456;0,2119;0,3122;0,4312;0,5727;0,7376
"1342";1881;"GARONNE(HAUTE-)";0,2031;0,0246;0,0169;0,0254;0,0333;0,0364;0,0391;0,0428;0,047;0,054;0,0695;0,0947;0,1378;0,2022;0,3008;0,4202;0,564;0,7314
"1343";1881;"GERS";0,1831;0,0218;0,0152;0,023;0,0304;0,0333;0,0359;0,0396;0,0439;0,0511;0,0664;0,0908;0,1328;0,1959;0,2933;0,4129;0,5581;0,7273
"1344";1881;"GIRONDE";0,244;0,0305;0,0205;0,0301;0,0393;0,0426;0,0456;0,0491;0,053;0,0595;0,0755;0,102;0,1472;0,2139;0,3145;0,4335;0,5745;0,7388
"1345";1881;"HERAULT";0,2619;0,0332;0,022;0,0321;0,0418;0,0452;0,0483;0,0518;0,0555;0,0617;0,078;0,105;0,151;0,2186;0,32;0,4387;0,5787;0,7417
"1346";1881;"ILLE-ET-VILAINE";0,2989;0,0387;0,0252;0,0363;0,0471;0,0507;0,0538;0,0572;0,0606;0,0662;0,0827;0,1108;0,1583;0,2276;0,3304;0,4486;0,5864;0,7471
"1347";1881;"INDRE";0,1925;0,0231;0,016;0,0241;0,0318;0,0347;0,0375;0,0411;0,0454;0,0525;0,0679;0,0927;0,1352;0,199;0,2969;0,4164;0,5609;0,7293
"1348";1881;"INDRE-ET-LOIRE";0,164;0,0191;0,0136;0,0208;0,0275;0,0303;0,0328;0,0364;0,0409;0,0483;0,0632;0,0869;0,1277;0,1894;0,2855;0,4053;0,5519;0,723
"1349";1881;"ISERE";0,2481;0,0311;0,0208;0,0306;0,0399;0,0432;0,0462;0,0497;0,0536;0,06;0,0761;0,1027;0,1481;0,215;0,3158;0,4347;0,5755;0,7395
"1350";1881;"JURA";0,3022;0,0393;0,0255;0,0367;0,0475;0,0512;0,0543;0,0577;0,061;0,0666;0,0831;0,1113;0,1589;0,2284;0,3313;0,4494;0,5871;0,7476
"1351";1881;"LANDES";0,3168;0,0415;0,0268;0,0383;0,0496;0,0533;0,0565;0,0597;0,0629;0,0682;0,0849;0,1134;0,1616;0,2317;0,3351;0,453;0,5899;0,7496
"1352";1881;"LOIR-ET-CHER";0,1587;0,0184;0,0131;0,0202;0,0268;0,0294;0,0319;0,0355;0,04;0,0474;0,0622;0,0857;0,1262;0,1876;0,2833;0,4031;0,5501;0,7218
"1353";1881;"LOIRE";0,2848;0,0366;0,024;0,0347;0,0451;0,0486;0,0517;0,0551;0,0587;0,0645;0,081;0,1086;0,1556;0,2243;0,3266;0,4449;0,5836;0,7451
"1354";1881;"LOIRE-INFERIEURE";0,2269;0,028;0,019;0,0281;0,0368;0,04;0,0429;0,0465;0,0506;0,0572;0,0731;0,0991;0,1434;0,2092;0,309;0,4282;0,5703;0,7359
"1355";1881;"LOIRE(HAUTE-)";0,2821;0,0362;0,0237;0,0344;0,0447;0,0482;0,0513;0,0548;0,0583;0,0642;0,0806;0,1082;0,155;0,2236;0,3258;0,4442;0,583;0,7448
"1356";1881;"LOIRET";0,1649;0,0192;0,0137;0,0209;0,0277;0,0304;0,033;0,0366;0,041;0,0484;0,0633;0,0871;0,1279;0,1897;0,2859;0,4057;0,5522;0,7232
"1357";1881;"LOT";0,2927;0,0378;0,0247;0,0356;0,0462;0,0498;0,0529;0,0563;0,0598;0,0654;0,082;0,1098;0,1571;0,2261;0,3287;0,447;0,5852;0,7463
"1358";1881;"LOT-ET-GARONNE";0,1677;0,0196;0,0139;0,0212;0,0281;0,0309;0,0334;0,037;0,0415;0,0488;0,0638;0,0877;0,1287;0,1907;0,2871;0,4069;0,5531;0,7239
"1359";1881;"LOZERE";0,4778;0,0673;0,0408;0,0562;0,0716;0,0758;0,0793;0,0814;0,0824;0,0847;0,1022;0,134;0,1872;0,2627;0,3704;0,4856;0,6149;0,767
"1360";1881;"MAINE-ET-LOIRE";0,2274;0,0281;0,019;0,0282;0,0369;0,0401;0,043;0,0466;0,0506;0,0573;0,0732;0,0992;0,1435;0,2093;0,3092;0,4283;0,5705;0,736
"1361";1881;"MANCHE";0,2938;0,038;0,0248;0,0357;0,0463;0,0499;0,0531;0,0564;0,0599;0,0656;0,0821;0,11;0,1573;0,2264;0,329;0,4473;0,5854;0,7464
"1362";1881;"MARNE";0,2;0,0242;0,0167;0,025;0,0329;0,0359;0,0387;0,0423;0,0465;0,0536;0,0691;0,0941;0,1371;0,2013;0,2997;0,4191;0,5631;0,7308
"1363";1881;"MARNE(HAUTE-)";0,2024;0,0245;0,0169;0,0253;0,0332;0,0363;0,039;0,0427;0,0469;0,0539;0,0694;0,0946;0,1377;0,202;0,3006;0,42;0,5638;0,7313
"1364";1881;"MAYENNE";0,2879;0,0371;0,0242;0,0351;0,0455;0,0491;0,0522;0,0556;0,0591;0,0649;0,0814;0,1091;0,1562;0,225;0,3274;0,4457;0,5842;0,7456
"1365";1881;"MEURTHE-ET-MOSELLE";0,2314;0,0287;0,0194;0,0286;0,0375;0,0407;0,0436;0,0472;0,0512;0,0578;0,0738;0,0999;0,1444;0,2105;0,3105;0,4296;0,5715;0,7367
"1366";1881;"MEUSE";0,2157;0,0264;0,018;0,0268;0,0352;0,0383;0,0411;0,0447;0,0489;0,0557;0,0715;0,0971;0,1408;0,206;0,3052;0,4245;0,5674;0,7339
"1367";1881;"MORBIHAN";0,2612;0,0331;0,0219;0,032;0,0417;0,0451;0,0482;0,0517;0,0555;0,0616;0,0779;0,1049;0,1508;0,2184;0,3198;0,4385;0,5785;0,7416
"1368";1881;"NIEVRE";0,23;0,0285;0,0192;0,0285;0,0372;0,0405;0,0434;0,047;0,051;0,0576;0,0735;0,0996;0,1441;0,2101;0,31;0,4291;0,5711;0,7364
"1369";1881;"NORD";0,2402;0,03;0,0201;0,0296;0,0387;0,042;0,045;0,0485;0,0525;0,059;0,075;0,1014;0,1464;0,2129;0,3133;0,4323;0,5736;0,7382
"1370";1881;"OISE";0,2143;0,0262;0,0179;0,0267;0,035;0,0381;0,0409;0,0445;0,0487;0,0555;0,0712;0,0968;0,1405;0,2056;0,3048;0,4241;0,567;0,7336
"1371";1881;"ORNE";0,2057;0,025;0,0172;0,0257;0,0337;0,0368;0,0396;0,0432;0,0474;0,0544;0,0699;0,0952;0,1385;0,203;0,3017;0,4211;0,5647;0,732
"1372";1881;"PAS-DE-CALAIS";0,2781;0,0356;0,0234;0,034;0,0441;0,0476;0,0507;0,0542;0,0578;0,0637;0,0801;0,1076;0,1542;0,2226;0,3247;0,4431;0,5822;0,7442
"1373";1881;"PUY-DE-DOME";0,2506;0,0315;0,021;0,0308;0,0402;0,0436;0,0466;0,0501;0,054;0,0603;0,0764;0,1031;0,1486;0,2157;0,3166;0,4354;0,5761;0,7399
"1374";1881;"PYRENEES-ORIENTALES";0,3322;0,0439;0,0281;0,0401;0,0517;0,0555;0,0587;0,0619;0,0649;0,0699;0,0868;0,1156;0,1644;0,2351;0,339;0,4566;0,5927;0,7515
"1375";1881;"PYRENEES(BASSES-)";0,2277;0,0281;0,0191;0,0282;0,0369;0,0401;0,043;0,0466;0,0507;0,0573;0,0732;0,0992;0,1436;0,2094;0,3093;0,4284;0,5705;0,736
"1376";1881;"PYRENEES(HAUTES-)";0,1912;0,0229;0,0159;0,024;0,0316;0,0345;0,0372;0,0409;0,0452;0,0523;0,0677;0,0924;0,1349;0,1985;0,2964;0,416;0,5605;0,729
"1377";1881;"RHONE";0,325;0,0428;0,0275;0,0393;0,0507;0,0544;0,0577;0,0609;0,064;0,0691;0,0859;0,1146;0,1631;0,2335;0,3372;0,455;0,5914;0,7506
"1378";1881;"SAONE-ET-LOIRE";0,2052;0,0249;0,0171;0,0256;0,0336;0,0367;0,0395;0,0431;0,0473;0,0543;0,0699;0,0951;0,1384;0,2029;0,3015;0,421;0,5645;0,7319
"1379";1881;"SAONE(HAUTE-)";0,2031;0,0246;0,0169;0,0254;0,0333;0,0364;0,0391;0,0428;0,047;0,054;0,0695;0,0947;0,1378;0,2022;0,3008;0,4202;0,564;0,7314
"1380";1881;"SARTHE";0,1892;0,0226;0,0157;0,0237;0,0313;0,0342;0,0369;0,0405;0,0449;0,052;0,0674;0,092;0,1344;0,1979;0,2957;0,4152;0,5599;0,7286
"1381";1881;"SAVOIE";0,3345;0,0442;0,0283;0,0403;0,052;0,0558;0,0591;0,0622;0,0652;0,0702;0,087;0,116;0,1648;0,2356;0,3396;0,4572;0,5932;0,7518
"1382";1881;"SAVOIE(HAUTE-)";0,2854;0,0367;0,024;0,0348;0,0452;0,0487;0,0518;0,0552;0,0588;0,0646;0,081;0,1087;0,1557;0,2244;0,3267;0,4451;0,5837;0,7452
"1383";1881;"SEINE";0,347;0,0462;0,0294;0,0417;0,0538;0,0576;0,0609;0,064;0,0668;0,0716;0,0885;0,1177;0,1669;0,2382;0,3426;0,46;0,5954;0,7534
"1384";1881;"SEINE-ET-MARNE";0,1839;0,0219;0,0153;0,0231;0,0305;0,0334;0,0361;0,0397;0,044;0,0513;0,0665;0,091;0,133;0,1962;0,2936;0,4132;0,5583;0,7275
"1385";1881;"SEINE-ET-OISE";0,2459;0,0308;0,0206;0,0303;0,0395;0,0428;0,0458;0,0494;0,0533;0,0597;0,0758;0,1023;0,1476;0,2144;0,3151;0,434;0,575;0,7391
"1386";1881;"SEINE-INFERIEURE";0,2679;0,0341;0,0225;0,0328;0,0427;0,0461;0,0492;0,0527;0,0564;0,0625;0,0788;0,106;0,1522;0,2201;0,3218;0,4404;0,58;0,7426
"1387";1881;"SEVRES(DEUX-)";0,2119;0,0258;0,0177;0,0264;0,0346;0,0377;0,0405;0,0441;0,0483;0,0552;0,0709;0,0964;0,1399;0,2049;0,3039;0,4232;0,5664;0,7331
"1388";1881;"SOMME";0,2174;0,0266;0,0182;0,027;0,0354;0,0386;0,0414;0,045;0,0492;0,056;0,0717;0,0974;0,1412;0,2065;0,3058;0,4251;0,5679;0,7342
"1389";1881;"TARN";0,1727;0,0203;0,0143;0,0218;0,0289;0,0317;0,0343;0,0379;0,0423;0,0496;0,0647;0,0887;0,1301;0,1925;0,2892;0,4089;0,5548;0,7251
"1390";1881;"TARN-ET-GARONNE";0,1602;0,0186;0,0133;0,0203;0,027;0,0297;0,0322;0,0358;0,0402;0,0477;0,0625;0,086;0,1266;0,1881;0,2839;0,4037;0,5506;0,7221
"1391";1881;"VAR";0,3208;0,0421;0,0271;0,0388;0,0501;0,0538;0,0571;0,0603;0,0635;0,0687;0,0854;0,114;0,1623;0,2326;0,3362;0,4539;0,5906;0,7501
"1392";1881;"VAUCLUSE";0,2802;0,0359;0,0236;0,0342;0,0444;0,0479;0,0511;0,0545;0,0581;0,064;0,0804;0,1079;0,1547;0,2231;0,3253;0,4437;0,5826;0,7445
"1393";1881;"VENDEE";0,2152;0,0263;0,018;0,0268;0,0351;0,0382;0,0411;0,0447;0,0488;0,0557;0,0714;0,097;0,1407;0,2058;0,3051;0,4244;0,5673;0,7338
"1394";1881;"VIENNE";0,1839;0,0219;0,0153;0,0231;0,0305;0,0334;0,0361;0,0397;0,044;0,0513;0,0665;0,091;0,133;0,1962;0,2936;0,4132;0,5583;0,7275
"1395";1881;"VIENNE(HAUTE-)";0,254;0,032;0,0213;0,0312;0,0407;0,0441;0,0471;0,0506;0,0544;0,0607;0,0769;0,1037;0,1493;0,2165;0,3176;0,4364;0,5769;0,7404
"1396";1881;"VOSGES";0,2303;0,0285;0,0193;0,0285;0,0373;0,0405;0,0434;0,047;0,0511;0,0577;0,0736;0,0997;0,1442;0,2102;0,3101;0,4292;0,5712;0,7365
"1397";1881;"YONNE";0,155;0,0179;0,0128;0,0197;0,0262;0,0288;0,0313;0,0349;0,0394;0,0469;0,0616;0,0849;0,1252;0,1862;0,2817;0,4015;0,5488;0,7208
"1398";1886;"AIN";0,2508;0,0315;0,021;0,0309;0,0402;0,0436;0,0466;0,0501;0,054;0,0603;0,0765;0,1032;0,1486;0,2157;0,3166;0,4355;0,5761;0,7399
"1399";1886;"AISNE";0,1929;0,0231;0,0161;0,0242;0,0318;0,0348;0,0375;0,0411;0,0454;0,0526;0,0679;0,0928;0,1353;0,1991;0,297;0,4166;0,561;0,7294
"1400";1886;"ALLIER";0,1756;0,0207;0,0146;0,0222;0,0293;0,0321;0,0347;0,0383;0,0427;0,05;0,0651;0,0893;0,1309;0,1934;0,2904;0,41;0,5557;0,7257
"1401";1886;"ALPES-MARITIMES";0,3322;0,0439;0,0281;0,0401;0,0517;0,0555;0,0587;0,0619;0,0649;0,0699;0,0868;0,1156;0,1644;0,2351;0,339;0,4566;0,5927;0,7515
"1402";1886;"ALPES(BASSES-)";0,3421;0,0454;0,0289;0,0412;0,0531;0,0569;0,0602;0,0633;0,0662;0,071;0,0879;0,117;0,1661;0,2372;0,3414;0,4589;0,5945;0,7528
"1403";1886;"ALPES(HAUTES-)";0,3742;0,0505;0,0317;0,0448;0,0575;0,0615;0,0648;0,0677;0,0702;0,0745;0,0915;0,1213;0,1715;0,2438;0,349;0,4659;0,5999;0,7565
"1404";1886;"ARDECHE";0,2915;0,0376;0,0246;0,0355;0,046;0,0496;0,0527;0,0561;0,0596;0,0653;0,0818;0,1097;0,1569;0,2259;0,3284;0,4467;0,585;0,7461
"1405";1886;"ARDENNES";0,1722;0,0203;0,0143;0,0218;0,0288;0,0316;0,0342;0,0378;0,0422;0,0495;0,0646;0,0886;0,13;0,1923;0,289;0,4087;0,5546;0,7249
"1406";1886;"ARIEGE";0,1981;0,0239;0,0165;0,0248;0,0326;0,0356;0,0383;0,042;0,0463;0,0533;0,0688;0,0938;0,1366;0,2007;0,299;0,4185;0,5625;0,7305
"1407";1886;"AUBE";0,1851;0,022;0,0154;0,0233;0,0307;0,0336;0,0363;0,0399;0,0442;0,0514;0,0667;0,0912;0,1334;0,1966;0,2941;0,4137;0,5587;0,7278
"1408";1886;"AUDE";0,2303;0,0285;0,0193;0,0285;0,0373;0,0405;0,0434;0,047;0,0511;0,0577;0,0736;0,0997;0,1442;0,2101;0,3101;0,4292;0,5712;0,7365
"1409";1886;"AVEYRON";0,2358;0,0293;0,0197;0,0291;0,0381;0,0413;0,0443;0,0478;0,0518;0,0584;0,0744;0,1006;0,1454;0,2117;0,3119;0,4309;0,5725;0,7374
"1410";1886;"BELFORT";0,2603;0,0329;0,0219;0,0319;0,0416;0,045;0,048;0,0515;0,0553;0,0615;0,0778;0,1047;0,1506;0,2182;0,3195;0,4382;0,5783;0,7415
"1411";1886;"BOUCHES-DU-RHONE";0,3599;0,0482;0,0305;0,0432;0,0556;0,0594;0,0628;0,0658;0,0684;0,073;0,0899;0,1194;0,1691;0,2409;0,3457;0,4629;0,5976;0,7549
"1412";1886;"CALVADOS";0,2329;0,0289;0,0195;0,0288;0,0377;0,0409;0,0438;0,0474;0,0514;0,058;0,074;0,1001;0,1448;0,2109;0,311;0,43;0,5718;0,7369
"1413";1886;"CANTAL";0,201;0,0243;0,0168;0,0251;0,033;0,036;0,0388;0,0424;0,0467;0,0537;0,0692;0,0943;0,1373;0,2016;0,3;0,4195;0,5634;0,731
"1414";1886;"CHARENTE";0,1915;0,0229;0,016;0,024;0,0316;0,0346;0,0373;0,0409;0,0452;0,0524;0,0677;0,0925;0,135;0,1986;0,2965;0,4161;0,5606;0,7291
"1415";1886;"CHARENTE-INFERIEURE";0,1779;0,021;0,0148;0,0224;0,0296;0,0325;0,0351;0,0387;0,0431;0,0504;0,0655;0,0898;0,1315;0,1942;0,2912;0,4109;0,5564;0,7262
"1416";1886;"CHER";0,1947;0,0234;0,0162;0,0244;0,0321;0,0351;0,0378;0,0414;0,0457;0,0528;0,0682;0,0931;0,1358;0,1996;0,2977;0,4172;0,5616;0,7298
"1417";1886;"CORREZE";0,2497;0,0314;0,021;0,0307;0,0401;0,0434;0,0464;0,05;0,0538;0,0602;0,0763;0,103;0,1484;0,2154;0,3163;0,4352;0,5759;0,7398
"1418";1886;"CORSE";0,2906;0,0375;0,0245;0,0354;0,0459;0,0495;0,0526;0,056;0,0595;0,0652;0,0817;0,1095;0,1567;0,2256;0,3282;0,4464;0,5848;0,746
"1419";1886;"COTE-D-OR";0,1624;0,0189;0,0135;0,0206;0,0273;0,03;0,0325;0,0361;0,0406;0,048;0,0629;0,0865;0,1272;0,1889;0,2849;0,4046;0,5513;0,7226
"1420";1886;"COTES-DU-NORD";0,314;0,0411;0,0265;0,038;0,0492;0,0529;0,0561;0,0593;0,0626;0,0679;0,0846;0,113;0,1611;0,231;0,3344;0,4523;0,5894;0,7492
"1421";1886;"CREUSE";0,1742;0,0205;0,0145;0,022;0,0291;0,0319;0,0345;0,0381;0,0425;0,0498;0,0649;0,089;0,1305;0,193;0,2898;0,4095;0,5553;0,7254
"1422";1886;"DORDOGNE";0,2394;0,0298;0,0201;0,0296;0,0386;0,0419;0,0448;0,0484;0,0524;0,0589;0,0749;0,1012;0,1462;0,2127;0,3131;0,4321;0,5734;0,738
"1423";1886;"DOUBS";0,2652;0,0337;0,0223;0,0325;0,0423;0,0457;0,0488;0,0523;0,056;0,0621;0,0784;0,1055;0,1516;0,2194;0,321;0,4396;0,5794;0,7422
"1424";1886;"DROME";0,2724;0,0347;0,0229;0,0333;0,0433;0,0468;0,0499;0,0533;0,057;0,063;0,0794;0,1067;0,1531;0,2212;0,3231;0,4416;0,581;0,7433
"1425";1886;"EURE";0,179;0,0212;0,0149;0,0226;0,0298;0,0326;0,0353;0,0389;0,0433;0,0505;0,0657;0,09;0,1317;0,1946;0,2917;0,4113;0,5568;0,7264
"1426";1886;"EURE-ET-LOIR";0,1742;0,0205;0,0145;0,022;0,0291;0,0319;0,0345;0,0381;0,0425;0,0498;0,0649;0,089;0,1305;0,1929;0,2898;0,4095;0,5553;0,7254
"1427";1886;"FINISTERE";0,4274;0,059;0,0364;0,0506;0,0648;0,0689;0,0723;0,0748;0,0766;0,0799;0,0972;0,1281;0,1799;0,2539;0,3604;0,4765;0,608;0,7622
"1428";1886;"FRANCE";0,2343;0,0295;0,0199;0,0293;0,0383;0,0415;0,0445;0,048;0,052;0,0586;0,0745;0,1008;0,1457;0,212;0,3277;0,4901;0,681;0,8561
"1429";1886;"GARD";0,2598;0,0329;0,0218;0,0319;0,0415;0,0449;0,048;0,0515;0,0553;0,0615;0,0777;0,1047;0,1505;0,2181;0,3194;0,4381;0,5782;0,7414
"1430";1886;"GARONNE(HAUTE-)";0,2129;0,026;0,0178;0,0265;0,0348;0,0379;0,0407;0,0443;0,0485;0,0554;0,071;0,0966;0,1402;0,2052;0,3043;0,4236;0,5667;0,7333
"1431";1886;"GERS";0,1892;0,0226;0,0157;0,0237;0,0313;0,0342;0,0369;0,0405;0,0449;0,052;0,0674;0,092;0,1344;0,1979;0,2957;0,4152;0,5599;0,7286
"1432";1886;"GIRONDE";0,2188;0,0268;0,0183;0,0272;0,0356;0,0388;0,0416;0,0452;0,0494;0,0562;0,0719;0,0976;0,1416;0,2069;0,3063;0,4256;0,5682;0,7344
"1433";1886;"HERAULT";0,2491;0,0313;0,0209;0,0307;0,04;0,0433;0,0463;0,0499;0,0537;0,0601;0,0762;0,1029;0,1483;0,2153;0,3161;0,435;0,5757;0,7397
"1434";1886;"ILLE-ET-VILAINE";0,2967;0,0384;0,025;0,0361;0,0468;0,0503;0,0535;0,0569;0,0603;0,0659;0,0825;0,1104;0,1578;0,2271;0,3298;0,448;0,586;0,7468
"1435";1886;"INDRE";0,1756;0,0207;0,0146;0,0222;0,0293;0,0321;0,0347;0,0383;0,0427;0,05;0,0651;0,0893;0,1308;0,1934;0,2903;0,41;0,5557;0,7257
"1436";1886;"INDRE-ET-LOIRE";0,1688;0,0198;0,014;0,0214;0,0283;0,031;0,0336;0,0372;0,0416;0,049;0,064;0,0879;0,129;0,1911;0,2876;0,4073;0,5535;0,7241
"1437";1886;"ISERE";0,2982;0,0386;0,0251;0,0362;0,047;0,0506;0,0537;0,0571;0,0605;0,0661;0,0826;0,1107;0,1581;0,2274;0,3302;0,4484;0,5863;0,747
"1438";1886;"JURA";0,3069;0,04;0,0259;0,0372;0,0482;0,0518;0,055;0,0583;0,0616;0,0671;0,0837;0,112;0,1598;0,2294;0,3326;0,4506;0,588;0,7482
"1439";1886;"LANDES";0,282;0,0362;0,0237;0,0344;0,0447;0,0482;0,0513;0,0547;0,0583;0,0642;0,0806;0,1082;0,155;0,2236;0,3258;0,4442;0,583;0,7447
"1440";1886;"LOIR-ET-CHER";0,145;0,0165;0,012;0,0185;0,0247;0,0272;0,0296;0,0332;0,0377;0,0452;0,0598;0,0826;0,1222;0,1824;0,2771;0,397;0,5451;0,7183
"1441";1886;"LOIRE";0,2568;0,0324;0,0216;0,0315;0,0411;0,0445;0,0475;0,051;0,0548;0,0611;0,0773;0,1042;0,1499;0,2173;0,3184;0,4372;0,5775;0,7409
"1442";1886;"LOIRE-INFERIEURE";0,2407;0,03;0,0202;0,0297;0,0388;0,0421;0,045;0,0486;0,0526;0,0591;0,0751;0,1015;0,1465;0,213;0,3135;0,4325;0,5737;0,7383
"1443";1886;"LOIRE(HAUTE-)";0,2812;0,0361;0,0237;0,0343;0,0446;0,0481;0,0512;0,0546;0,0582;0,0641;0,0805;0,1081;0,1549;0,2234;0,3256;0,444;0,5828;0,7446
"1444";1886;"LOIRET";0,1659;0,0194;0,0138;0,021;0,0278;0,0306;0,0331;0,0367;0,0412;0,0485;0,0635;0,0873;0,1282;0,1901;0,2863;0,4061;0,5525;0,7235
"1445";1886;"LOT";0,1758;0,0207;0,0146;0,0222;0,0293;0,0321;0,0348;0,0384;0,0428;0,0501;0,0652;0,0893;0,1309;0,1935;0,2904;0,4101;0,5558;0,7257
"1446";1886;"LOT-ET-GARONNE";0,1465;0,0167;0,0121;0,0187;0,0249;0,0275;0,0299;0,0335;0,038;0,0455;0,0601;0,083;0,1227;0,183;0,2779;0,3977;0,5457;0,7187
